"","name","aqi","idx","lat","lon","url","dominentpol","time","tz","pm25","o3","no2","co","so2","pm10","h","t","w","wd","d","p","r","uvi","pol","mepaqi","pm1","time_estern","time_estern"
"4287","Bukhiin Urguu",78,8083,47.9176056,106.9373611,"http://aqicn.org/city/ulaanbaatar/bukhiin-urguu/","pm25","2017-03-29 01:00:00","+08:00",78,12.6,42.1,5.4,11.2,39,64,-4,0.9,200,-10,1016,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4288","Bukit Rambai, Melaka",38,2587,2.25861,102.172653,"http://aqicn.org/city/malaysia/melaka/bukit-rambai/","","2017-03-28 22:00:00","",NA,NA,NA,NA,NA,NA,94,25.15,NA,NA,NA,1012,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4289","Bulgwang-dong, Eunpyeong-gu, Seoul",91,1688,37.610583,126.933144,"http://aqicn.org/city/korea/seoul/eunpyeong-gu/","pm25","2017-03-29 01:00:00","+09:00",91,8.8,31.5,7.8,5.8,40,62,5.5,1.3,202.5,NA,1023.4,0.5,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4290","Bungicho, Nagahama, Shiga",46,1954,35.3887022,136.2667395,"http://aqicn.org/city/japan/nagahamashi/nagahama/","pm25","2017-03-28 23:00:00","+09:00",46,41.6,2.8,NA,1.5,14,95,1.41,NA,NA,NA,1015.56,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4291","Bunkyocho, Zentsuji, Kagawa",91,2072,34.2277855,133.7871993,"http://aqicn.org/city/japan/zentsujishi/zentsujishiyakusho/","pm25","2017-03-28 23:00:00","+09:00",91,28.1,NA,5.6,NA,15,100,5.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4292","Buntok",16,9309,-1.7066776,114.844879,"http://aqicn.org/city/indonesia/buntok/","pm10","2017-03-28 22:00:00","+08:00",NA,NA,NA,NA,NA,16,98,23.36,NA,NA,NA,1020.75,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4293","Bupyeong, Bupyeong-gu, Incheon",139,1727,37.5,126.724167,"http://aqicn.org/city/korea/incheon/bupyeong-gu/","pm25","2017-03-29 00:00:00","+09:00",139,13.6,31.5,4.5,12.9,55,83,5.6,2.8,270,NA,1023.7,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4294","Burbank, Los Angeles",NA,241,34.17599,-118.31701,"http://aqicn.org/city/losangeles/burbank/","","","-0700",NA,NA,NA,NA,NA,NA,78,21.9,2.6,NA,NA,1011,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4295","Bureau of Meteorology, Heze",154,634,35.24888889,115.4227778,"http://aqicn.org/city/shandong/heze/qixiangju/","pm25","2017-03-29 00:00:00","+08:00",154,19.1,36.6,9.9,6.1,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4296","Burgas OPSIS, Burgas",26,8090,27.4412527,42.5216116,"http://aqicn.org/city/bulgaria/burgas/burgas-opsis/","o3","2017-03-28 17:00:00","+02:00",NA,25.8,11.6,NA,2.7,NA,44,16.71,NA,NA,NA,1019.37,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4297","Burns, Oregon",90,72,43.58925,-119.048302,"http://aqicn.org/city/usa/oregon/burns/","pm25","2017-03-28 08:00:00","-08:00",90,NA,NA,NA,NA,41,86,-2,3.1,NA,NA,26.01,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4298","Bursa Beyazit Cad.",54,8144,29.08049,40.18565,"http://aqicn.org/city/turkey/bursa/beyazit-cad./mthm/","pm10","2017-03-28 20:00:00","+02:00",NA,NA,48,11.4,7.6,54,49.7,14.5,2.06,NA,NA,1006.2,990,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4299","Bursa Inegol",30,8145,40.08089,29.50024,"http://aqicn.org/city/turkey/bursa/inegol/mthm/","pm10","2017-03-28 20:00:00","+02:00",NA,NA,9.6,NA,23.4,30,49.7,14.5,2.06,NA,NA,1006.2,990,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4300","Bursa Kestel",35,8146,40.19542,29.2054,"http://aqicn.org/city/turkey/bursa/kestel/mthm/","so2","2017-03-28 20:00:00","+02:00",NA,NA,15.6,NA,35,34,49.7,14.5,2.06,NA,NA,1006.2,990,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4301","Bursa Uludag Univ.",89,8147,40.22337,28.87154,"http://aqicn.org/city/turkey/bursa/uludag-univ./mthm/","pm25","2017-03-28 20:00:00","+02:00",89,29.3,16,NA,6.1,NA,49.7,14.5,2.06,NA,NA,1006.2,990,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4302","Bury Prestwich",152,9045,53.52515502,-2.27901456,"http://aqicn.org/city/united-kingdom/bury-prestwich/","pm25","2017-03-28 14:00:00","+00:00",152,5.6,23.8,NA,1.4,43,76,10.4,NA,NA,NA,1018,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4303","Bury Radcliffe",NA,9046,53.563481,-2.330732,"http://aqicn.org/city/united-kingdom/bury-radcliffe/","pm10","2017-03-28 15:00:00","+00:00",78,3.3,12.4,NA,1.6,30,76,10.4,NA,NA,NA,1018,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4304","Bus Factory, Changchun",159,1269,43.91,125.287,"http://aqicn.org/city/china/changchun/kechechang/","pm25","2017-03-28 23:00:00","+08:00",159,29.7,14.7,11.8,12.2,101,34,7,8,240,-8,1013,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4305","Business School, Weifang",144,568,36.68194444,119.0999444,"http://aqicn.org/city/shandong/weifang/shangxiao/","pm25","2017-03-29 00:00:00","+08:00",144,18.3,21.5,5.6,4.1,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4306","Butuo County Environmental Protection roof, Liangshan",68,9004,27.7157138,102.80435,"http://aqicn.org/city/china/liangshan/butuoxianhuanbaojulouding/","pm25","2017-03-29 00:00:00","+08:00",68,21.2,12.4,3.9,3.1,36,42,17,0.9,340,8,NA,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4307","BWSSB, Bangalore",91,8191,12.9715987,77.5945627,"http://aqicn.org/city/india/bangalore/bwssb/","pm25","2017-03-28 23:00:00","+05:30",91,10.6,7.2,5.3,0.5,NA,32.6,26.625,0.7,NA,NA,1017,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4308","Bygdoy Alle, Oslo, Norway",55,2647,59.9190221,10.701535,"http://aqicn.org/city/norway/norway/oslo/bygdoy-alle/","pm25","2017-03-28 17:00:00","+02:00",55,23.7,32.8,0.1,0.6,43,68,7.36,NA,NA,NA,1001.13,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4309","Caijia, Chongqing",165,1420,29.709,106.452,"http://aqicn.org/city/china/zhongqing/caijia/","pm25","2017-03-29 00:00:00","+08:00",165,9.8,31.6,10,7.6,81,68,17,0.9,200,11,1017,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4310","Cailiao",89,1593,25.06895,121.481028,"http://aqicn.org/city/taiwan/cailiao/","pm25","2017-03-29 00:00:00","+08:00",89,26.4,32.5,9.5,2.9,58,NA,19.1,NA,NA,NA,1024.2,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4311","Calaveras Lake, San Antonio, Texas",73,187,29.2753812,-98.3116919,"http://aqicn.org/city/texas/san-antonio/calaveras-lake/","pm25","2017-03-28 09:00:00","-06:00",73,24.8,2.5,NA,2.3,NA,78,23.1,6.7,130,NA,1009,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4312","Calea Bucuresti, Craiova",4,8580,44.3128758,23.8523,"http://aqicn.org/city/romania/dolj/craiova/calea-bucuresti/","so2","2017-03-28 20:00:00","+03:00",NA,NA,7,NA,3.7,NA,55,18.63,NA,NA,NA,1018,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4313","Calexico-Ethel Street, Imperial, California",35,291,32.67618,-115.48307,"http://aqicn.org/city/california/imperial/calexico-ethel-street/","o3","2017-03-28 07:00:00","-07:00",46,35,2.4,2,0.2,37,26,16.48,NA,NA,NA,1015,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4314","Calgary Southeast, Alberta",5,8827,50.955122,-113.969742,"http://aqicn.org/city/canada/alberta/calgary-southeast/","pm25","2017-03-28 11:00:00","-06:00",5,0.1,7.5,3.2,1.5,NA,38,10.7,NA,NA,NA,1014,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4315","Calinan National High School, Davao City",NA,9079,7.186512,125.456693,"http://aqicn.org/city/philippines/davao-city/calinan-national-high-school/","","2017-03-23 14:36:00","+08:00",NA,NA,NA,NA,NA,57,NA,26.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4316","Calusco , Lombardia",55,9130,45.69043647,9.48426111,"http://aqicn.org/city/italy/lombardia/calusco-/","pm25","2017-03-27 23:00:00","+02:00",55,35.8,23.8,0.1,0.6,16,62,10.9,NA,NA,NA,1025,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4317","Camp Pendleton, San Diego, California",25,269,33.21701,-117.39616,"http://aqicn.org/city/california/san-diego/camp-pendleton/","pm25","2017-03-28 07:00:00","-07:00",25,12.1,10.2,NA,NA,NA,90,8.975,NA,NA,NA,1016.5,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4318","Campagne-lès-B., Nord-Pas-de-Calais",11,8618,50.6104793116061,1.9914528998058,"http://aqicn.org/city/france/nord-pas-de-calais/campagne-les-b./","o3",NA,"2017-01-03 06:00:00",NA,11,NA,NA,NA,NA,86,2,NA,NA,NA,1027,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4319","Campanillas, Malaga",28,8489,36.7489706,-4.5521274,"http://aqicn.org/city/spain/andalucia/malaga/campanillas/","o3",NA,"2017-01-01 00:00:00",NA,28,9,4,3,22,98,10,NA,NA,NA,1000,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4320","Campestre, Gómez Palacio, Durango",129,9174,25.551222222222,-103.50252777778,"http://aqicn.org/city/mexico/durango/gomez-palacio/campestre/","o3","2017-03-28 11:00:00","-06:00",45,128.7,13.6,16.5,1.5,47,15.898,27.5,NA,NA,NA,665.942,1.3017,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4321","Campinas-Centro, São Paulo",17,333,-22.9028433,-47.0571098,"http://aqicn.org/city/brazil/sao-paulo/campinas-centro/","pm10","2017-03-28 13:00:00","-03:00",NA,NA,NA,9.1,NA,17,65,25.15,NA,NA,NA,1019,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4322","Campinas-Taquaral, São Paulo",25,8517,-22.8716597,-47.0613166,"http://aqicn.org/city/brazil/sao-paulo/campinas-taquaral/","o3","2017-03-28 14:00:00","-03:00",NA,24.8,1.9,NA,NA,9,58.3333333333333,25.8166666666667,NA,NA,NA,1018.33333333333,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4323","Campinas-V.União, São Paulo",68,8112,-22.946495,-47.1190359,"http://aqicn.org/city/brazil/sao-paulo/campinas-v.uniao/","pm25","2017-03-28 14:00:00","-03:00",68,24.4,2.8,1,NA,NA,58.3333333333333,25.8166666666667,NA,NA,NA,1018.33333333333,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4324","Campohermoso, Nijar",NA,8432,36.9377212,-2.1327491,"http://aqicn.org/city/spain/andalucia/nijar/campohermoso/","","","+0100",NA,NA,NA,NA,NA,NA,78,24.15,0.5,NA,NA,1014,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4325","can llompart, Baleares",NA,8277,39.8396199994716,3.02705,"http://aqicn.org/city/spain/baleares/can-llompart/","","2016-10-11 09:00:00","+02:00",NA,13,4.6,NA,1,10,54,24.32,NA,NA,NA,1011.63,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4326","can misses, Baleares",28,8278,38.9138199994749,1.41426,"http://aqicn.org/city/spain/baleares/can-misses/","o3",NA,"2016-11-10 06:00:00",NA,28,1,NA,9,5,81,11,NA,NA,NA,1020,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4327","Canakkale Can",30,8148,40.02925,27.0498,"http://aqicn.org/city/turkey/canakkale/can/mthm/","pm10","2017-03-28 20:00:00","+02:00",NA,26.9,6,NA,5.1,30,31.7,16.7,2.06,NA,NA,1015.6,991,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4328","Canakkale Lapseki",42,8149,40.40307,26.77063,"http://aqicn.org/city/turkey/canakkale/lapseki/mthm/","o3","2017-03-28 20:00:00","+02:00",38,41.9,5.1,NA,5.6,NA,52,13.8,0.51,NA,NA,1019.9,3,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4329","Cangxian Urban Construction Bureau, Cangzhou",168,685,38.299,116.885,"http://aqicn.org/city/hebei/cangzhoushi/cangxianchengjianju/","pm25","2017-03-28 23:00:00","+08:00",168,30.1,11.5,10.3,4.6,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4330","Cangzhou",155,1462,38.304477,116.838835,"http://aqicn.org/city/cangzhou/","pm25","2017-03-29 00:00:00","+08:00",155,29.7,15.6,0.1,10.7,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4331","Caorle, Emilia Romagna",46,9413,44.419261,12.225385,"http://aqicn.org/city/italy/emilia-romagna/caorle/","pm25","2017-03-27 00:00:00","+01:00",46,40.7,5.1,0.1,2.1,34,76,8.6,NA,NA,NA,1024,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4332","Cǎotān, Xian",101,1400,34.378,108.869,"http://aqicn.org/city/china/xian/caotan/","pm10","2017-03-28 23:00:00","+08:00",91,3.3,38.4,9.1,8.2,101,62,9,0.9,340,2,1018,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4333","Capannori, Capannori",37,9442,43.838363142651,10.573105456095,"http://aqicn.org/city/italy/toscana/capannori/lu-capannori/","o3","2017-03-27 00:00:00","+01:00",21,36.6,24.3,0.1,0.5,11,52,16.36,NA,NA,NA,1025,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4334","Capão Redondo, São Paulo",17,334,-23.6667239,-46.7816448,"http://aqicn.org/city/brazil/sao-paulo/capao-redondo/","pm10","2017-03-28 12:00:00","-03:00",NA,16.3,4.2,NA,NA,17,64,24.25,NA,NA,NA,1021,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4335","Capo Granitola (Cnr-Isac)",41,8414,37.571,12.657,"http://aqicn.org/city/italy/capo-granitola/cnr-isac/","o3","2017-03-28 18:00:00","+01:00",8,41,0.3,NA,14.7,3,47.21,16.7,4.46,NA,NA,1018.58,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4336","Cappiello, Livorno",41,9444,10.321031260215,43.517506738783,"http://aqicn.org/city/italy/toscana/livorno/li-cappiello/","o3","2017-03-27 00:00:00","+01:00",21,40.7,12.4,0.1,NA,10,39,29.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4337","Carapicuíba, São Paulo",32,335,-46.8411243,-23.5239623,"http://aqicn.org/city/brazil/sao-paulo/carapicuiba/","pm10","2017-03-28 12:00:00","-03:00",NA,22,8.7,1.9,NA,32,64,24.25,NA,NA,NA,1021,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4338","Caravaca Norte, Murcia",33,9030,38.114666,-1.8687320609099,"http://aqicn.org/city/spain/murcia/caravaca-norte/","o3",NA,"2016-11-15 16:00:00",NA,33,3,NA,NA,8,42,19,NA,NA,NA,960,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4339","Carboneras",NA,8431,36.9991171,-1.8921411,"http://aqicn.org/city/spain/andalucia/carboneras/","","","+0100",NA,NA,NA,NA,NA,NA,78,24.15,0.5,NA,NA,1014,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4340","Carducci, Livorno",37,9445,43.552268087855,10.329007715785,"http://aqicn.org/city/italy/toscana/livorno/li-carducci/","o3","2017-03-27 00:00:00","+01:00",25,36.6,30.2,0.1,NA,16,67,22.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4341","Carmel Valley-Ford Road, Monterey, California",21,238,36.48187,-121.73333,"http://aqicn.org/city/california/monterey/carmel-valley-ford-road/","pm25","2017-03-28 07:00:00","-07:00",21,7.3,7.5,2.3,NA,NA,87,5.9,2.4,NA,NA,1024,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4342","Carus - Spangler Rd., Oregon",26,8301,45.25928,-122.588151,"http://aqicn.org/city/usa/oregon/carus-spangler-rd./","o3","2017-03-28 10:00:00","-08:00",14,26.4,9.7,2.9,1.5,9,81,7.9,12,NA,NA,1027,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4343","Carvajal - Sevillana, Bogota",NA,8512,4.5958,-74.14855,"http://aqicn.org/city/colombia/bogota/carvajal-sevillana/","","","-05:00",NA,NA,NA,NA,NA,NA,90,13.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4344","Casa Hogar, Oaxaca",102,9172,17.094666666667,-96.752166666667,"http://aqicn.org/city/mexico/oaxaca/casa-hogar/","pm25","2017-03-28 10:00:00","-06:00",102,23,8.2,1.6,1.5,46,47.3,25.7,1.8,176,NA,634,0.02,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4345","Casirate d`Adda , Lombardia",57,9108,45.49822794,9.55624181,"http://aqicn.org/city/italy/lombardia/casirate-dadda-/","pm25","2017-03-27 23:00:00","+02:00",57,32.5,17.4,NA,NA,22,63.3333333333333,9.65666666666667,NA,NA,NA,1024.66666666667,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4346","Cassino, Frosinone, Lazio",34,9336,13.8333776,41.4907889,"http://aqicn.org/city/italy/lazio/frosinone/cassino/","pm25","2017-03-27 23:00:00","+01:00",34,30.9,11.5,0.1,0.2,25,58,11.64,NA,NA,NA,1021,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4347","Castano Primo , Lombardia",NA,9117,45.54594739,8.77611,"http://aqicn.org/city/italy/lombardia/castano-primo-/","","2016-10-22 23:00:00","+0100",87,NA,17.9,NA,NA,NA,96,12.37,NA,NA,NA,1003.17,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4348","Castellarano, Emilia Romagna",46,9393,44.516242,10.733905,"http://aqicn.org/city/italy/emilia-romagna/castellarano/","pm25","2017-03-27 00:00:00","+01:00",46,40.3,6.4,0.1,NA,30,71,7.99,NA,NA,NA,1025,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4349","Castelluccio, Emilia Romagna",2,9405,44.14044,10.917166,"http://aqicn.org/city/italy/emilia-romagna/castelluccio/","co","2017-03-28 08:00:00","+01:00",17,28.9,2.3,1.5,0.4,13,75,5.15,NA,NA,NA,1024,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4350","castillo de bellver, Baleares",NA,8274,39.5633199994725,2.62055,"http://aqicn.org/city/spain/baleares/castillo-de-bellver/","","2016-09-01 09:00:00","+02:00",NA,19,12.4,NA,0.3,25,69,30.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4351","Catanduva, São Paulo",34,336,-21.1420049,-48.9829903,"http://aqicn.org/city/brazil/sao-paulo/catanduva/","pm10","2017-03-28 12:00:00","-03:00",NA,27.3,5.1,NA,NA,34,61,25.15,NA,NA,NA,1018,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4352","Catladikapi",63,8772,41.0025,28.975278,"http://aqicn.org/city/turkey/istanbul/catladikapi/","pm25","2017-03-28 18:00:00","+02:00",63,4.5,50.9,12.8,NA,51,83.6,7.5,5.14,NA,NA,1013.4,992,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4353","Causans, Le Puy, Auvergne",37,8611,45.038731,3.886625,"http://aqicn.org/city/france/auvergne/le-puy/causans/","o3","2017-03-28 17:00:00","+01:00",NA,37,4.2,NA,NA,10,34,18.15,NA,NA,NA,1024,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4354","Causeway Bay",125,2570,22.2800192,114.1853357,"http://aqicn.org/city/hongkong/causeway-bay/","pm25","2017-03-29 00:00:00","+08:00",125,34.6,42,6.9,3.2,65,83,21,9.4,90,18,1017,NA,0.1,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4355","Cavaliere, Roma, Lazio",42,9347,12.6544146,41.9363397,"http://aqicn.org/city/italy/lazio/roma/cavaliere/","pm25","2017-03-27 23:00:00","+01:00",42,17.1,13.8,0.1,0.4,13,37,12.69,NA,NA,NA,1022,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4356","Cave Junction, Oregon",29,73,42.1617,-123.64835,"http://aqicn.org/city/usa/oregon/cave-junction/","pm25","2017-03-28 08:00:00","-08:00",29,NA,NA,NA,NA,15,74,5.44,NA,NA,NA,1027,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4357","CBS Jerusalem, Jerusalem",57,8655,31.789032,35.202641,"http://aqicn.org/city/israel/jerusalem/cbs-jerusalem/","pm25","2017-03-28 19:00:00","+02:00",57,NA,20.3,NA,NA,NA,72,17.15,NA,NA,NA,1003.14,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4358","CBTIS, Aguascalientes",867,9179,21.873311111111,-102.32080277778,"http://aqicn.org/city/mexico/aguascalientes/cbtis/","pm10","2017-03-28 11:00:00","-06:00",2,52.7,0.4,5,0.5,867,0.61071,22.404,1.8624,160.3,NA,614.67,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4359","CDF - Arroyo Grande, San Luis Obispo, California",15,256,35.04676,-120.58777,"http://aqicn.org/city/california/san-luis-obispo/cdf-arroyo-grande/","pm10","2017-03-28 08:00:00","-07:00",5,23.3,5.6,2.1,NA,15,61.5,10.54,NA,NA,NA,1020,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4360","Celaya Policia, Celaya",18,383,20.518569711338,-100.81674332276,"http://aqicn.org/city/mexico/celaya/celaya-policia/","co",NA,"2016-12-19 10:00:00",33,13,2,18,2,30,82,14,4,NA,NA,623,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4361","Celaya San Juanico, Celaya",120,384,20.537937144279,-100.84064845752,"http://aqicn.org/city/mexico/celaya/celaya-san-juanico/","pm25","2017-03-28 10:00:00","-06:00",120,12.8,28,16.2,5.8,103,51,16.15,1.2,42.5,NA,1025,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4362","Centar, Skopje",65,8103,41.99249998,21.42361109,"http://aqicn.org/city/macedonia/centar/","pm25","2017-03-28 19:00:00","+01:00",65,22.9,NA,NA,500,24,28,13.15,NA,NA,NA,1019,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4363","Centenario, Buenos Aires",NA,8399,-34.635582,-58.5518647,"http://aqicn.org/city/argentina/buenos-aires/centenario/","","","-03:00",NA,NA,NA,NA,NA,NA,62.5,23.58,NA,NA,NA,1013.5,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4364","Center No.3 , Deyang",173,8972,31.1158333,104.192777,"http://aqicn.org/city/china/deyang/sanzhongxin/","pm25","2017-03-29 00:00:00","+08:00",173,11.8,19.7,12.6,8.2,65,82,15,0.9,210,12,1017,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4365","Cento, Emilia Romagna",50,9407,44.733011,11.299659,"http://aqicn.org/city/italy/emilia-romagna/cento/","pm25","2017-03-27 00:00:00","+01:00",50,40.7,9.6,0.1,NA,20,71,7.99,NA,NA,NA,1025,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4366","Central",98,2571,22.2796569,114.1719873,"http://aqicn.org/city/hongkong/central/","pm25","2017-03-29 00:00:00","+08:00",98,39.5,29.9,7.7,2.1,64,83,21,9.4,90,18,1017,NA,0.1,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4367","Central and James, Kent, Washington",3,114,47.38614,-122.23195,"http://aqicn.org/city/usa/washington/kent/central-and-james/","pm25","2017-03-28 07:00:00","-07:00",3,20.8,16.7,1.9,NA,NA,100,7.48,NA,NA,NA,1023,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4368","Central, Singapore",4,1666,1.3666667,103.8,"http://aqicn.org/city/singapore/central/","o3","2017-03-29 00:00:00","+08:00",55,3.7,18.8,6.4,3.6,20,89,26,1.8,320,24,1013,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4369","Central/Western",102,2559,22.2848797,114.1440747,"http://aqicn.org/city/hongkong/central/western/","pm25","2017-03-29 00:00:00","+08:00",102,56.9,13.9,NA,3.2,60,83,21,9.4,90,18,1017,NA,0.1,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4370","Centre, Bvd François 1er, Le Havre",20,8619,49.4896322869577,0.100702489901362,"http://aqicn.org/city/france/le-havre/centre--bvd-francois-1er/","o3",NA,"2017-02-08 13:00:00",NA,20,NA,NA,1,11,75,7,NA,NA,NA,1025,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
"4371","Centro de Ciencias de la Atmosfera, México",50,8527,19.3262,-99.1761,"http://aqicn.org/city/mexico/mexico/centro-de-ciencias-de-la-atmosfera/","pm25","2017-03-28 10:00:00","-06:00",50,30.4,37.1,12.3,2.9,23,35,-99,NA,NA,NA,1026,NA,NA,NA,NA,NA,"2017-03-28 14:18:18",2017-03-28 23:50:45
